"page_id","page_title","page_is_redirect","page_len","wikidata_numeric_id","views"
"6869130","Michael O'Neill (footballer)","1","43154","Q1778362","7288"
"24869375","Thomas J. Ellis","0","15028","Q7791053","153"
"1797003","Scott Duncan (footballer)","1","9270","Q1370355","425"
"6440076","J. A. G. Roberts","1","1380","Q6103871","79"
"57370233","Asim Chaudhry","1","30404","Q53567955","13677"
"12196454","Shona Fraser","0","1534","Q2279781","138"
"327144","Archie Shepp","1","11689","Q200791","3751"
"27988375","Cassandra Lee Morris","1","74843","Q5049243","11574"
"4885898","Nina García","1","10977","Q2626060","4331"
"47474531","Anderson .Paak","1","38929","Q20810369","60850"
"428638","Terry Lewis (politician)","1","3180","Q7701942","150"
"63520","Jane Fonda","1","156814","Q41142","204505"
"39197287","Dennis Schröder","1","39367","Q10862660","48515"
"392912","Adam Clayton Powell Jr.","1","52826","Q1050018","20487"
"152171","Baz Luhrmann","1","39661","Q250545","94039"
"41988370","Peter Frankenberg","1","3979","Q111125","182"
"6592638","H.P. Baxxter","1","6015","Q58049","11727"
"71817582","Julia Hamburg","0","7687","Q6477808","1519"
"19509441","Frederik Buch","0","1158","Q5499260","125"
"18120823","Joe Jonas","1","60098","Q191088","113557"
"13914269","Schubert Gambetta","1","4676","Q722004","349"
"40689618","George (son of Constantine I of Georgia)","1","1394","Q3102147","79"
"41890656","Heinz Hoenig","0","15847","Q92095","770"
"324080","N. F. S. Grundtvig","1","31786","Q331893","2503"
"38073066","Pablo Pineda Gaucín","1","13155","Q7121720","125"
"26579594","Emily Ratajkowski","1","183245","Q5372335","335932"
"2819025","Gloria, Princess of Thurn and Taxis","1","21140","Q254850","7521"
"56426972","Daniel MacKay","1","11991","Q47509373","906"
"61707655","Michael Cohen (Israeli musician)","1","5426","Q18038631","177"
"71538423","Henry Winston Newson","1","13733","Q102078022","29"
"26052113","Luke Kelly (rugby league)","1","9212","Q6702085","288"
"15261377","Emilia Dilke","1","6878","Q5371616","258"
"56813162","Helge Braun","0","16471","Q1602354","745"
"18209419","Bill Murray (footballer, born 1901)","1","5926","Q4910298","148"
"41371800","Martin Short (author)","1","7725","Q3295628","313"
"70000654","Kim Si-a","0","8323","Q69697020","1789"
"5210683","Guildo Horn","0","2925","Q63029","1216"
"23537","Philipp Franz von Siebold","1","39042","Q77140","2370"
"14642058","Carl Glasgow","0","5845","Q5040220","50"
"178877","Edward Burne-Jones","1","51357","Q216406","7409"
"4773467","J (musician)","1","24778","Q1049686","877"
"20842081","Aldis Hodge","0","14225","Q1319798","246702"
"38689358","Mohammed bin Salman","1","237211","Q6892571","259423"
"1084470","Daniel Dae Kim","1","29538","Q299700","56670"
"44371879","Romee Strijd","0","12539","Q18638057","9738"
"2456201","Ahmad al-Mansur","1","27379","Q400911","3841"
"16010741","Marc Magro","0","9279","Q6755718","95"
"20297718","Jimmy Kelly (footballer, born 1931)","1","6926","Q6200526","94"
"56409294","EJ Johnson","1","10728","Q29532274","22932"
"69210122","Max Müller (Danish army officer)","1","10122","Q12326473","210"
"2318278","Johnny Galecki","1","25799","Q295739","236564"
"57128153","Gregory Stephanopoulos","1","16034","Q51854193","366"
"52620776","Christoph Heusgen","0","21710","Q1085167","969"
"2850075","Miranda Lambert","1","85067","Q231233","113167"
"41470958","Tish Cyrus","1","12241","Q4405278","87257"
"24185373","Karel Fiala","0","4566","Q12028197","204"
"214213","Andrea Mantegna","1","31927","Q5681","5856"
"2582609","Nikolay Bogolyubov","1","38089","Q454925","1329"
"47797442","Gordon Brown (running back)","0","1711","Q20979218","60"
"54207831","Henrik Henriksen Beck","0","1243","Q23646662","62"
"61116726","Sümeyye Erdoğan","0","15275","Q20471228","14402"
"2597309","Sasha Chorny","1","8227","Q2623548","846"
"41342157","Chiara Ferragni","1","21019","Q8933801","14867"
"2594281","Marc D. Angel","1","8415","Q2474631","418"
"43297512","Pedro Sánchez","1","56502","Q6070218","38474"
"64643280","Hermann Dieter","0","1162","Q95270631","70"
"26363308","Michael Jordan (mycologist)","0","1862","Q6831719","100"
"102096","Jimmy Page","1","108891","Q165467","125872"
"44907102","Nancy Wilson Ross","0","1838","Q19518982","124"
"401983","Khalid of Saudi Arabia","1","90324","Q208301","21289"
"60869384","Latto","1","28564","Q65029930","179756"
"46549832","Rebecca Miller (conductor)","0","4541","Q21062895","165"
"676082","Jessica Biel","1","53821","Q163249","243209"
"15907398","Christian Siriano","1","29999","Q13424634","10386"
"71803835","Andreas Jungdal","1","9570","Q113572629","1399"
"57537160","Matthew Smith (footballer, born 1999)","1","12881","Q55421655","2582"
"2113653","Bastian Schweinsteiger","1","80769","Q44298","37142"
"2183969","Loredana Bertè","1","13285","Q434907","3831"
"22602357","David Duffy","1","17611","Q5233096","81"
"4034867","Uli Hoeneß","1","31387","Q44340","5377"
"276890","Simon Cowell","1","74079","Q162629","132182"
"16195374","Jason Derulo","1","56727","Q243639","64640"
"28027246","Luca Guadagnino","0","111993","Q1335528","50843"
"11889252","Rachel Lindsay (television personality)","1","15339","Q39069563","12224"
"63382381","Vachirawit Chivaaree","1","186343","Q87746008","37811"
"38477476","Li Qiang","1","27321","Q4414390","81034"
"2558317","Kerry Washington","1","75524","Q232104","162060"
"63857","Philip V of Spain","1","39641","Q170467","48051"
"70938","Patrick Stewart","1","89062","Q16296","154568"
"1011550","Juan Carlos Wasmosy","1","5396","Q376549","962"
"40378478","Balqees (singer)","1","6882","Q12199113","9827"
"59113472","Alice Cooper Bailey","0","8499","Q58920593","97"
"","Alexander_Kabanov_%28chemist%29","","","",""
"60295237","Jack Langedijk","0","6501","Q1677090","143"
"57286280","Michael Müller (bobsleigh)","1","1382","Q55375328","23"
"194273","Saint Lawrence","1","31058","Q17590","18852"
"170438","Heather Graham","1","47009","Q224026","108603"
"42672396","Chloe Flower","1","10902","Q21063935","2250"
"26909","Silvio Berlusconi","1","320819","Q11860","154081"
"32322818","Brian Mayes (cricketer)","1","2386","Q4964637","46"
"774105","Johann I Joseph, Prince of Liechtenstein","1","13259","Q310528","3279"
"703158","Johnnie To","1","15473","Q470104","3719"
"1031258","Evangeline Lilly","1","76105","Q160392","139481"
"22570683","Nicki Minaj","1","259714","Q162202","379675"
"37387167","Brian Mayes (British Army officer)","1","6883","Q5498372","66"
"49484679","Tiger Kirchharz","0","9395","Q22337597","94"
"58751062","Katharina Schulze","0","4544","Q14949131","479"
"70373577","Doechii","1","19935","Q106629186","13067"
"41279962","Josh Green (politician)","0","21568","Q16224583","8603"
"51321760","Wu Tsung-tsong","1","7715","Q26265161","226"
"27148578","Emine Erdoğan","1","16023","Q2977143","10882"
"6129572","Robert Wood (antiquarian)","1","6074","Q205096","298"
"69752137","Greg Tarzan Davis","1","10065","Q110720781","7680"
"683945","Louis van Gaal","1","85015","Q207431","32059"
"3301347","Tony Blair","1","214916","Q9545","356208"
"408271","Roger Davis (cricketer)","1","12999","Q7358079","96"
"197279","Steve McQueen (director)","1","47835","Q706475","36044"
"5847945","Catherine Edith Macauley Martin","1","14894","Q5052655","61"
"50005700","Mark Forster (singer)","1","11543","Q105558","11573"
"8145410","Charles Darwin","1","166505","Q1035","200943"
"7146895","Charlene Morett","1","5933","Q5074661","187"
"36959595","Alberto Fernández (sport shooter)","1","5846","Q4712023","218"
"13101239","Kevin Hart (baseball)","1","8524","Q3195712","280"
"647263","Felipe Massa","1","140953","Q82652","34898"
"1049508","Mario Monicelli","1","28555","Q53026","2221"
"53657909","Jonathan Montgomery","1","6272","Q29452452","198"
"40560989","Meghan Beesley","0","7407","Q11776952","153"
"41682327","Melanie Müller","1","7335","Q15632009","2685"
"68540411","Joseph R. Biden Sr","0","88","Q20177093","68"
"660446","Vanessa Paradis","1","48062","Q51023","112706"
"3680402","Peter Maffay","1","12075","Q531287","6302"
"874724","Michael G. Wilson","1","7805","Q460578","13902"
"65900221","Fatima Ben Saïdane","1","4651","Q3067241","216"
"1857998","Terry O'Neill (photographer)","1","15691","Q2405734","7651"
"53549034","Ella Mai","1","57064","Q29033458","25579"
"83688","Beyoncé","1","390820","Q36153","306989"
"6166061","Paul A. Walker (FCC chairman)","1","1962","Q7149130","180"
"1385937","Kimberly Guilfoyle","1","32982","Q13560902","78738"
"53685203","Patricia Kelly","1","3753","Q1544206","2216"
"3615307","Constantine II of Georgia","1","7825","Q2663461","739"
"145422","Joe Biden","1","343413","Q6279","859203"
"1199037","Hasekura Tsunenaga","1","78945","Q244764","8416"
"","Diego_Luna_%28soccer%2C_born_2003%29","","","",""
"46608861","Jordan Leslie","0","10998","Q19879834","2664"
"37393641","Dylan C. Penningroth","1","3023","Q5318702","119"
"3862523","Halsey Stevens","0","6139","Q525177","307"
"71951393","Letizia Roscher","0","7278","Q62023887","672"
"2447296","Marc Jackson","0","10623","Q955010","1702"
"20307663","Tom Adeyemi","1","38384","Q4251366","1321"
"16313","Jacques Callot","1","9772","Q460124","1669"
"8694199","Octavia Spencer","1","42799","Q229254","70688"
"20190111","Abby Elliott","1","12176","Q2708237","47896"
"1671476","Lindsay Greenbush","0","292","Q11984103","117"
"30246446","Michael Middleton Dwyer","0","14066","Q6832825","274"
"99328","Luiz Inácio Lula da Silva","1","197477","Q37181","916037"
"44646247","Imran Khan (Guyanese cricketer)","1","5689","Q18637527","83"
"152792","Elaine Chao","1","71121","Q263322","118483"
"65660033","Griff (singer)","1","31330","Q101025890","9065"
"40344102","Haley Lu Richardson","1","14420","Q16236978","71792"
"21466444","Drake (musician)","1","283035","Q33240","340064"
"835561","Constans II (son of Constantine III)","1","26301","Q560559","546"
"41307276","FKA Twigs","1","60226","Q15291033","131458"
"42146","Victor Hugo","1","89069","Q535","76414"
"1192416","Ganju Lama","0","7029","Q5521394","1194"
"6404593","Tommy Lane","1","6370","Q7819623","487"
"51231487","Henry Golding (died 1576)","0","1054","Q27841687","40"
"10979","Franklin D. Roosevelt","1","170667","Q8007","358027"
"43735058","Aiko Miyawaki","0","17978","Q3317303","161"
"916529","Nikolaos Kaklamanakis","1","6239","Q455537","573"
"6541704","Donald Sutherland (politician)","1","3403","Q5295206","135"
"190884","Khalid Sheikh Mohammed","1","100220","Q319068","45060"
"998478","William Adams (haberdasher)","1","5480","Q8004144","92"
"51703022","Mark Owens (North Dakota politician)","1","1418","Q27049842","79"
"38542690","Andreas Faber-Kaiser","0","2198","Q370651","203"
"1008893","Helmut Schön","1","10175","Q1373310","1939"
"18958666","Robbie Coltrane","1","59003","Q296008","3374062"
"7561503","Mohamed Khaled Nordin","1","24695","Q6891328","1879"
"36909266","Peter Phillips (politician)","1","7606","Q7176380","646"
"43468745","Katharina Gaus","0","12480","Q17486513","146"
"40820169","Tony Revolori","1","13027","Q16237562","27326"
"18950091","Pablo Escobar (footballer, born 1979)","1","9509","Q1775499","328"
"24663262","Corey Stoll","0","18823","Q26231","35042"
"12174108","Jérôme Boateng","1","71523","Q151260","41929"
"33464339","Patrick M. Knapp Schwarzenegger","0","12912","Q24004771","5744"
"14347288","Loulou de la Falaise","1","18961","Q499983","3890"
"858287","Juan Carlos Zabala","1","5150","Q505737","332"
"6504142","Kim Hee-chul","1","176627","Q380123","20765"
"1313062","Charlene Barshefsky","1","9344","Q164324","780"
"3820043","Paul Thagard","1","12051","Q2435752","1060"
"14972875","Meghan Heffern","0","4996","Q438278","3776"
"43796816","Antoine Arnault","0","9019","Q2853612","23220"
"199352","John Taylor, Baron Kilclooney","1","26295","Q333991","2082"
"2243115","Steve Jones (footballer, born 1976)","1","89036","Q5890965","504"
"15371506","Lindsay Ellingson","0","7998","Q259587","3181"
"56156320","Brandon Greene","0","5496","Q46998082","263"
"33386108","Alexia Putellas","1","188250","Q4721366","168896"
"","Evan_Gershkovich","","","",""
"276408","Elle Macpherson","1","42183","Q224097","66615"
"3980051","Haakon Martin Evjenth","1","3076","Q5636502","52"
"18291836","Kate Norgate","0","6265","Q3193974","360"
"5550302","Bianca Balti","0","8147","Q292549","4281"
"23705322","Albert Füracker","1","4774","Q103964","77"
"2252253","Andrew Forman","1","32408","Q2847762","243"
"59107206","Sophie Marois","0","5164","Q58923947","83"
"24059528","Martha Stewart (actress)","1","10148","Q523013","3891"
"31183329","Alexander Rudd","1","10043","Q4719985","523"
"34362982","Karl Philipp von Greifenclau zu Vollraths","1","2254","Q95296","93"
"358377","Gesine Lötzsch","1","6408","Q65114","436"
"13849635","Teresa Carr Deni","0","8020","Q7702108","77"
"9214683","Dmitry Peskov","1","40890","Q4359688","23755"
"16446529","John Taylor (mining engineer)","1","9612","Q6260357","218"
"48163910","Bella Hadid","1","94842","Q21286612","499355"
"21338972","Tom Ford (baseball)","0","1697","Q7815832","49"
"71014543","Maximilian Funke-Kaiser","1","1243","Q108756123","114"
"19521762","David Cameron (Australian footballer)","0","2186","Q16195447","99"
"22288820","Alexandra Daddario","1","37530","Q231556","362078"
"26895922","Elifasi Msomi","0","4641","Q3722967","1216"
"9992364","Henry Liddell, 1st Earl of Ravensworth","1","4409","Q5724916","152"
"38395688","Loredana Nusciak","1","3693","Q432751","1895"
"3441178","Ralph Macchio (editor)","1","9311","Q7287823","2196"
"18951802","Jorge García (footballer, born 1984)","1","4024","Q1425590","80"
"2070720","Elton Dean","0","11996","Q631018","1979"
"57801385","Noel Gallagher (hurler)","0","3799","Q55625339","106"
"56348947","Dominic Drakes","0","9548","Q47461915","837"
"30034070","Charles-Michel-Ange Challe","1","15643","Q2958256","103"
"3890370","Mike Jordan (basketball, born 1977)","1","10826","Q966389","110"
"23614002","John Oliver (Dean of Worcester)","1","2392","Q6251227","63"
"","Petra_Bauer","","","",""
"5631166","Li Ching-Yuen","1","12661","Q304690","28652"
"387837","John Edward Gray","1","19146","Q191963","6247"
"25066667","Kathryn Newton","1","29571","Q165625","162118"
"26429032","Kevin Smith (businessman)","0","2212","Q6397512","111"
"38284363","Stephan Weil","0","16520","Q2120880","2701"
"27867384","Ian Griffith","0","5114","Q5981704","79"
"16455","John Keats","1","73058","Q82083","66835"
"66803321","Sofía Jirau","0","12614","Q105753392","2175"
"38929771","Antti Kaikkonen","0","7283","Q11852109","1424"
"37621720","Gaspar Peeter Verbruggen the Younger","1","10195","Q5526554","258"
"331124","Christian Bale","1","133529","Q45772","630604"
"","Sophie_Kauer","","","",""
"1535704","Chris Evans (actor)","1","121589","Q178348","274905"
"26838291","Dermot Crowley","0","7301","Q5262794","5216"
"412879","Rita Moreno","1","44859","Q230151","112669"
"27611","Sarah Michelle Gellar","1","143923","Q180665","271823"
"24110753","Haim Steinbach","0","6537","Q5639315","402"
"1934516","Swizz Beatz","1","55265","Q240523","41557"
"34518845","Antonio Rüdiger","1","43165","Q96755","91680"
"33239640","Paul David Harbour","0","11001","Q4495771","285"
"18927666","Jan Frodeno","1","17008","Q60922","9001"
"46733208","Ingo Appelt (comedian)","0","1859","Q106891","142"
"5911044","Michael Jackson (basketball)","0","4362","Q3856193","1026"
"3008793","Nick Offerman","1","36077","Q1985488","83388"
"33823280","Tobias Lindner","1","11391","Q2437890","755"
"18294254","Claire Foy","1","21158","Q258999","176600"
"24665557","Marcel Fratzscher","0","6212","Q105347","363"
"887086","Paul Smith (comics)","0","10410","Q2636001","662"
"11822357","Alexia Bryn","1","4790","Q289705","113"
"3295452","Rúrik Gíslason","1","10124","Q686620","2022"
"3451975","Heiner Lauterbach","0","10825","Q97423","863"
"31971174","Ales Bialiatski","1","33820","Q118263","87909"
"481437","Kelis","1","91763","Q294979","33833"
